,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-45.476812540823,-1392.5000000000002,1669.4999999999998,3062.0,550.0,1450.0,21.0,3.8181818181818183,-269543.3850000003,117
0,-20.419847328244273,-642.0,2502.0,3144.0,561.0,1439.0,24.0,4.27807486631016,-254856.73500000025,118
0,7.8737997256515655,229.5999999999999,3145.6,2916.0,549.0,1451.0,28.0,5.100182149362477,-235367.47000000023,119
0,-46.32332402234638,-1326.7000000000003,1537.2999999999997,2864.0,514.0,1486.0,12.0,2.3346303501945527,-314807.2200000003,120
0,7.767336357744625,239.69999999999936,3325.6999999999994,3086.0,570.0,1430.0,31.0,5.43859649122807,-220593.58000000013,121
0,-43.230769230769226,-1348.8,1771.2,3120.0,560.0,1440.0,23.0,4.107142857142857,-259751.1350000003,122
0,-11.051432291666657,-339.5,2732.5,3072.0,568.0,1432.0,29.0,5.105633802816902,-229359.75000000023,123
0,-19.20157068062828,-586.8000000000002,2469.2,3056.0,566.0,1434.0,22.0,3.8869257950530036,-265090.04000000004,124
0,-19.20795306388527,-589.3000000000002,2478.7,3068.0,544.0,1456.0,24.0,4.411764705882353,-255679.85000000027,125
0,8.143564356435633,230.29999999999973,3058.2999999999997,2828.0,536.0,1464.0,25.0,4.664179104477612,-249952.22000000026,126
0,-16.552706552706567,-464.8000000000002,2343.2,2808.0,528.0,1472.0,22.0,4.166666666666666,-264946.5150000003,127
0,-44.97935852651636,-1416.3999999999999,1732.6000000000001,3149.0,571.0,1429.0,23.0,4.028021015761821,-259522.77000000022,128
0,-68.23924731182797,-2030.8000000000002,945.1999999999999,2976.0,537.0,1463.0,11.0,2.0484171322160147,-319087.50000000035,129
0,-34.29467084639498,-984.5999999999999,1886.4,2871.0,510.0,1490.0,19.0,3.7254901960784315,-279801.25500000024,130
0,-27.102900552486176,-784.8999999999996,2111.1000000000004,2896.0,529.0,1471.0,23.0,4.3478260869565215,-260578.08000000013,131
0,-13.050903119868636,-397.4000000000001,2647.6,3045.0,532.0,1468.0,23.0,4.323308270676692,-260431.91500000027,132
0,-39.49498443445175,-1141.8000000000002,1749.1999999999998,2891.0,547.0,1453.0,23.0,4.204753199268739,-260212.11500000028,133
0,2.7176148046607125,79.29999999999973,2997.2999999999997,2918.0,530.0,1470.0,27.0,5.09433962264151,-240800.63000000024,134
0,-9.575844716031625,-266.39999999999964,2515.6000000000004,2782.0,520.0,1480.0,25.0,4.807692307692308,-250161.54500000033,135
